customer_id,customer_name,city,state,region,signup_date
3890,Calebe Câmara,Pimenta da Serra,CE,Nordeste,2023-10-13
3891,Maria Alice Ferreira,Freitas,MG,Sudeste,2024-04-10
3892,Manuela Casa Grande,Fonseca,RJ,Sudeste,2023-05-06
3893,Ana Sophia Andrade,Jesus,PR,Sul,2024-05-16
3894,Alice Ramos,Gonçalves,PE,Nordeste,2023-08-25
3895,Mariane Novaes,Barbosa,MG,Sudeste,2023-01-31
3896,Maria Julia Silva,Mendes de da Luz,RJ,Sudeste,2023-02-24
3897,Isaque Mendes,Sales Grande,RJ,Sudeste,2024-05-25
3898,Srta. Evelyn Nunes,das Neves Verde,SP,Sudeste,2023-07-03
3899,Sra. Heloisa Almeida,Gonçalves,BA,Nordeste,2024-09-11
3900,Natália Garcia,Farias,SC,Sul,2023-06-06
3901,Sr. Henrique Castro,Albuquerque de Minas,PR,Sul,2024-09-28
3902,Hadassa Garcia,da Cunha Grande,RJ,Sudeste,2023-03-20
3903,Ester da Paz,Marques,CE,Nordeste,2024-05-19
3904,Jade Cirino,Pires,PE,Nordeste,2023-07-26
3905,Dom Câmara,das Neves,PR,Sul,2024-11-08
3906,Sr. Bernardo Albuquerque,Oliveira,PE,Nordeste,2024-05-17
3907,Otto Rocha,Fogaça,CE,Nordeste,2023-09-25
3908,André Porto,Moraes Paulista,CE,Nordeste,2023-12-18
3909,Anthony Gabriel Cassiano,Borges,CE,Nordeste,2024-07-13
3910,Maria Júlia Macedo,Vieira,SP,Sudeste,2023-02-02
3911,André da Paz,Marques Alegre,BA,Nordeste,2023-05-02
3912,Ísis Machado,Nunes da Serra,BA,Nordeste,2024-04-05
3913,Enzo Gabriel Pastor,das Neves da Serra,SC,Sul,2024-01-21
3914,Ana Clara da Conceição,Leão,PE,Nordeste,2024-04-15
3915,Emanuelly Albuquerque,Marques,SP,Sudeste,2023-02-03
3916,Dr. Vicente Cirino,da Cunha,MG,Sudeste,2024-07-24
3917,Nicole Alves,Abreu,PR,Sul,2024-12-24
3918,Bruna Borges,Castro de Goiás,MG,Sudeste,2024-05-18
3919,Dra. Alana Cirino,Lopes,BA,Nordeste,2023-05-18
3920,Srta. Beatriz Ramos,Azevedo,PR,Sul,2024-02-03
3921,Sr. Vicente Oliveira,Silveira de Abreu,PE,Nordeste,2023-04-23
3922,Maria Clara Nunes,Lopes,PE,Nordeste,2024-11-06
3923,Daniel Montenegro,Cunha da Prata,CE,Nordeste,2024-12-02
3924,Dr. Yan Novaes,Siqueira,CE,Nordeste,2024-08-08
3925,Luara Nunes,Sales de Melo,PE,Nordeste,2024-05-02
3926,Calebe Garcia,Santos,CE,Nordeste,2023-06-10
3927,Lucca da Costa,Nascimento de Teixeira,CE,Nordeste,2023-02-27
3928,Dra. Helena Azevedo,Pereira Grande,BA,Nordeste,2023-09-27
3929,Pietra Cavalcanti,Farias da Mata,PE,Nordeste,2024-08-28
3930,Calebe Moraes,Cavalcante,BA,Nordeste,2024-09-23
3931,Sra. Elisa Abreu,Cavalcanti,SC,Sul,2023-10-19
3932,Hadassa Pimenta,Nascimento Grande,SC,Sul,2023-03-04
3933,Heloísa Carvalho,Araújo,SP,Sudeste,2024-08-27
3934,Caio da Mota,Mendonça Paulista,SP,Sudeste,2023-05-12
3935,Hadassa Siqueira,Souza,SC,Sul,2023-12-24
3936,Brenda Azevedo,Fonseca Verde,SP,Sudeste,2024-10-02
3937,Fernanda Sampaio,Rocha,SC,Sul,2024-01-25
3938,Anthony Gabriel Cardoso,Porto,RJ,Sudeste,2024-03-14
3939,Benicio da Mota,Câmara,SC,Sul,2024-01-01
3940,Davi Lucca Silva,Monteiro de Fogaça,BA,Nordeste,2023-12-26
3941,Cauã da Cruz,Silva do Oeste,SP,Sudeste,2024-11-08
3942,Davi Lucca Montenegro,Leão,RS,Sul,2023-09-11
3943,Sr. Nicolas da Cunha,Costa do Sul,RS,Sul,2024-10-25
3944,Ana Laura Ferreira,Macedo,PR,Sul,2024-08-29
3945,Natália Fogaça,Pacheco do Campo,RJ,Sudeste,2024-12-05
3946,Zoe Câmara,Vargas,RJ,Sudeste,2023-11-09
3947,Antônio Rezende,Peixoto,RJ,Sudeste,2023-12-12
3948,Oliver Rodrigues,Melo,MG,Sudeste,2023-01-21
3949,Marcos Vinicius Pereira,Castro,CE,Nordeste,2023-11-30
3950,Vitória Cunha,Viana,SP,Sudeste,2024-04-16
3951,João da Cruz,Azevedo das Flores,BA,Nordeste,2024-08-04
3952,Elisa Cassiano,Costa,CE,Nordeste,2024-03-07
3953,Otto Mendonça,Montenegro,PR,Sul,2023-01-21
3954,Luiz Otávio Guerra,Leão das Flores,PE,Nordeste,2024-08-25
3955,Ana Cecília Gomes,Sampaio,SP,Sudeste,2023-11-21
3956,Daniela Barros,Fonseca da Praia,BA,Nordeste,2024-08-07
3957,Kevin Pacheco,Vasconcelos Paulista,BA,Nordeste,2023-11-27
3958,Arthur Miguel Macedo,Gonçalves do Oeste,RJ,Sudeste,2024-05-15
3959,Lorena Pereira,Silva,RJ,Sudeste,2024-12-08
3960,Oliver Ferreira,da Rosa,RS,Sul,2023-12-11
3961,Maria Flor Cavalcante,Correia de Cardoso,PE,Nordeste,2024-05-29
3962,Matheus Carvalho,Campos de Minas,SC,Sul,2023-06-20
3963,Diogo da Cunha,Viana,PR,Sul,2024-01-08
3964,Cecilia Sousa,Rezende da Prata,BA,Nordeste,2023-07-26
3965,Sra. Juliana Rocha,Brito,PE,Nordeste,2024-10-12
3966,Sophie Moraes,Nascimento,RJ,Sudeste,2024-07-02
3967,Sra. Beatriz Sousa,Casa Grande de Goiás,RS,Sul,2023-10-22
3968,Sra. Antonella Ribeiro,da Luz de Goiás,PR,Sul,2023-02-18
3969,Lucca da Costa,Silveira,PR,Sul,2024-08-10
3970,Raul Cirino,Rios do Norte,BA,Nordeste,2023-08-20
3971,Sr. Henry Gabriel da Cruz,Costa do Norte,RJ,Sudeste,2024-08-15
3972,Srta. Ana Vitória Barros,Rios do Galho,RJ,Sudeste,2024-08-29
3973,Maria Luiza Alves,Silveira Paulista,SC,Sul,2023-10-07
3974,Dr. Mathias Sales,Monteiro Alegre,RJ,Sudeste,2024-08-03
3975,Maria Liz Pastor,Silveira Alegre,CE,Nordeste,2024-05-01
3976,Luiz Miguel da Costa,Freitas Verde,BA,Nordeste,2023-08-03
3977,Júlia Gonçalves,Siqueira do Galho,SC,Sul,2023-03-20
3978,Ana Luiza Lopes,da Mota,PR,Sul,2024-05-31
3979,Bruno Cavalcanti,da Paz da Praia,PR,Sul,2024-03-19
3980,Vitor Gabriel Sampaio,Oliveira,CE,Nordeste,2023-11-17
3981,Dr. Thomas Borges,Cirino das Flores,RS,Sul,2024-02-29
3982,Cecília Duarte,Oliveira das Flores,BA,Nordeste,2023-09-15
3983,Liz Machado,Camargo,CE,Nordeste,2024-04-09
3984,Anthony Gabriel Marques,Carvalho de Goiás,CE,Nordeste,2023-07-04
3985,Sr. João Felipe Cirino,Campos da Mata,SP,Sudeste,2024-10-04
3986,João Rezende,da Cruz,CE,Nordeste,2023-07-11
3987,Oliver Camargo,Vasconcelos Alegre,PE,Nordeste,2023-08-07
3988,Heitor Silva,Machado,PE,Nordeste,2023-10-02
3989,Maria Sophia Câmara,Câmara de Caldeira,CE,Nordeste,2024-09-21
3990,Allana Alves,Monteiro,BA,Nordeste,2024-08-02
3991,Maria Alice Cavalcante,Campos,SP,Sudeste,2024-06-18
3992,Léo Siqueira,Borges de Novais,RS,Sul,2024-01-09
3993,Liam Castro,Fonseca,PE,Nordeste,2023-06-01
3994,Lara Sousa,Lopes,RS,Sul,2023-06-04
3995,Natália da Luz,Rodrigues do Amparo,PR,Sul,2024-03-21
3996,Daniel Monteiro,Ramos,BA,Nordeste,2023-11-23
3997,Apollo Sales,Vieira Alegre,RJ,Sudeste,2024-10-11
3998,Srta. Hellena Macedo,Machado de Cardoso,RS,Sul,2024-02-27
3999,Marina Guerra,Jesus do Oeste,PR,Sul,2023-10-21
4000,Ravi Lucca Abreu,da Mota,MG,Sudeste,2023-09-20
4001,Augusto Teixeira,Cassiano dos Dourados,RS,Sul,2024-02-20
4002,Ana Luiza Alves,Duarte do Galho,RS,Sul,2023-04-27
4003,Ana Clara Andrade,Cassiano,MG,Sudeste,2023-07-16
4004,Emanuelly Siqueira,Azevedo,SP,Sudeste,2023-09-09
4005,Francisco Dias,Ribeiro de Correia,PR,Sul,2024-04-20
4006,Otávio Alves,da Conceição Verde,PE,Nordeste,2024-07-27
4007,Srta. Helena Teixeira,Moura de Minas,BA,Nordeste,2024-03-08
4008,Eloah Andrade,Campos,SP,Sudeste,2023-07-26
4009,Marcos Vinicius Pinto,Ferreira Grande,MG,Sudeste,2023-10-07
4010,Maria Júlia Cavalcanti,Peixoto,MG,Sudeste,2023-01-30
4011,Ester Oliveira,Viana de da Cruz,PR,Sul,2023-10-12
4012,Sr. Marcelo Pimenta,Ribeiro do Oeste,CE,Nordeste,2023-06-30
4013,Diogo Cavalcante,Porto,SP,Sudeste,2024-05-12
4014,Sra. Heloísa Sampaio,Moreira,SP,Sudeste,2023-02-26
4015,Emanuella Abreu,Fonseca do Amparo,RJ,Sudeste,2023-11-18
4016,Dra. Hellena Viana,Câmara Grande,PR,Sul,2023-03-07
4017,Otávio Lima,Montenegro,BA,Nordeste,2024-01-08
4018,Sr. Ravy Gonçalves,Aragão,RJ,Sudeste,2024-02-11
4019,Natália Aparecida,Gomes,MG,Sudeste,2023-08-30
4020,Sara Viana,Teixeira,RJ,Sudeste,2024-08-07
4021,Eduarda Costa,Andrade do Campo,CE,Nordeste,2023-05-04
4022,Samuel Campos,Gonçalves,CE,Nordeste,2024-11-11
4023,Luiz Gustavo Ramos,Novais,CE,Nordeste,2023-09-15
4024,Emilly Santos,Monteiro,PE,Nordeste,2023-04-03
4025,Maya Santos,Nascimento Paulista,RS,Sul,2024-09-06
4026,Pietra Costa,Macedo Paulista,RJ,Sudeste,2023-11-17
4027,Diogo Costela,Sales,SC,Sul,2024-08-21
4028,Diego Castro,Porto,BA,Nordeste,2023-08-30
4029,João Vitor da Cunha,Ferreira,BA,Nordeste,2023-08-12
4030,Daniela Silva,Cavalcanti,MG,Sudeste,2023-04-20
4031,Sra. Maria Luiza Araújo,Cirino Alegre,MG,Sudeste,2023-08-08
4032,Marcelo Rezende,Gomes,PR,Sul,2024-03-26
4033,Rhavi da Cruz,Ramos,BA,Nordeste,2023-09-18
4034,Vitor Araújo,Gonçalves do Amparo,SP,Sudeste,2024-05-17
4035,Cauã da Costa,Mendonça,CE,Nordeste,2024-01-19
4036,Luara da Conceição,Vargas do Campo,RJ,Sudeste,2023-11-21
4037,Luna Cassiano,Ribeiro,CE,Nordeste,2024-03-09
4038,Henry Vasconcelos,Cavalcanti das Flores,PE,Nordeste,2024-11-30
4039,Ana Laura Moraes,Ribeiro das Flores,RS,Sul,2023-10-12
4040,Renan Ribeiro,Gomes de Minas,MG,Sudeste,2024-01-07
4041,Dr. Renan Aparecida,Dias Paulista,PE,Nordeste,2024-01-12
4042,Ana Sophia Cavalcanti,Freitas,PR,Sul,2023-01-22
4043,Paulo Silveira,Barbosa de Minas,SP,Sudeste,2024-11-09
4044,Manuela Farias,da Mata do Sul,SP,Sudeste,2024-12-08
4045,Ayla Oliveira,Pastor do Oeste,RS,Sul,2023-09-17
4046,Luna Machado,Fogaça de Cirino,CE,Nordeste,2024-01-29
4047,Rhavi Abreu,Almeida,PR,Sul,2024-10-16
4048,Enzo Gabriel Lopes,Rios,SC,Sul,2024-12-02
4049,Brayan Pinto,Brito de Carvalho,RJ,Sudeste,2024-07-01
4050,Dra. Aurora Cassiano,Barbosa do Oeste,RS,Sul,2024-03-29
4051,Isabelly Sá,Pinto das Flores,BA,Nordeste,2023-01-09
4052,Yasmin Nunes,Guerra de Andrade,BA,Nordeste,2023-09-19
4053,Stephany Melo,Barbosa,PR,Sul,2023-04-03
4054,Paulo Mendonça,da Conceição de Barros,RS,Sul,2023-11-01
4055,Ester Cardoso,Rezende de Gomes,RS,Sul,2023-06-14
4056,Ana Marques,Sampaio Verde,PE,Nordeste,2024-10-08
4057,Yasmin Pinto,Rezende de Nogueira,SC,Sul,2024-10-21
4058,Maria da Costa,Pires,BA,Nordeste,2023-02-04
4059,Luana Costa,Pereira,PR,Sul,2023-03-24
4060,Mateus Farias,Correia do Sul,PE,Nordeste,2024-04-27
4061,Lívia Cirino,Campos,BA,Nordeste,2023-12-07
4062,Augusto Castro,Pastor,BA,Nordeste,2023-04-13
4063,Luiz Gustavo Alves,Mendonça das Flores,MG,Sudeste,2024-12-16
4064,João Miguel Nunes,da Paz de Mendes,PR,Sul,2024-06-02
4065,Benicio Abreu,Leão,RJ,Sudeste,2023-12-27
4066,Nicole Gonçalves,das Neves da Prata,BA,Nordeste,2024-09-08
4067,Maya Monteiro,da Rosa Verde,CE,Nordeste,2023-12-01
4068,Milena das Neves,Leão,PE,Nordeste,2024-12-12
4069,Matheus Ferreira,Sales do Norte,SP,Sudeste,2023-02-23
4070,Lucas Andrade,Jesus,MG,Sudeste,2024-10-07
4071,Luiz Gustavo Dias,Melo,PE,Nordeste,2024-10-18
4072,Arthur Miguel Pastor,da Mata Verde,MG,Sudeste,2023-01-04
4073,Ester Martins,Barros de Camargo,BA,Nordeste,2023-07-24
4074,Maria Alice Carvalho,Câmara Alegre,PR,Sul,2023-11-18
4075,Benicio Sales,Pastor dos Dourados,RJ,Sudeste,2023-04-24
4076,Srta. Emanuelly Freitas,Camargo da Serra,MG,Sudeste,2023-09-13
4077,Elisa Martins,Rocha do Oeste,CE,Nordeste,2024-12-31
4078,Letícia da Costa,Dias,MG,Sudeste,2024-08-31
4079,Lavínia Moura,Pimenta das Flores,BA,Nordeste,2023-11-24
4080,Dr. Noah Ribeiro,da Cruz da Mata,PE,Nordeste,2024-05-04
4081,Dr. João Vitor Souza,das Neves,MG,Sudeste,2023-09-24
4082,Sra. Ana Sophia Vieira,Pimenta do Campo,MG,Sudeste,2024-12-04
4083,Isabelly Sá,Santos,SC,Sul,2023-10-16
4084,João Guilherme Pacheco,da Paz de Câmara,RS,Sul,2023-03-28
4085,Júlia Jesus,Almeida do Galho,BA,Nordeste,2024-01-12
4086,Eloá Casa Grande,Aragão,MG,Sudeste,2024-02-07
4087,Luísa Montenegro,Cardoso do Amparo,BA,Nordeste,2024-08-07
4088,Srta. Yasmin Ramos,Brito de Goiás,RS,Sul,2023-01-22
4089,Cauã Albuquerque,Cardoso de Araújo,SP,Sudeste,2024-07-25
4090,Srta. Bruna Mendes,Mendes,RS,Sul,2023-04-02
4091,Dr. Valentim Ferreira,da Paz,PE,Nordeste,2023-07-23
4092,Maria Sophia Freitas,Melo Verde,PR,Sul,2024-12-19
4093,Davi Lucas Andrade,Albuquerque,MG,Sudeste,2023-02-20
4094,Kevin da Mota,da Rosa das Flores,BA,Nordeste,2024-09-24
4095,Diogo Silveira,Nunes,BA,Nordeste,2024-09-06
4096,Arthur Casa Grande,Caldeira Grande,PR,Sul,2023-06-02
4097,Gustavo Siqueira,Farias de Gonçalves,RJ,Sudeste,2024-01-12
4098,Dr. Gabriel Farias,Pires do Amparo,MG,Sudeste,2024-08-03
4099,Pedro Barros,Azevedo,RJ,Sudeste,2023-01-15
4100,Luiz Miguel Novaes,Correia Paulista,CE,Nordeste,2024-03-21
4101,Sra. Maria Laura Gomes,Barros,PE,Nordeste,2024-11-20
4102,Henry Gabriel Nogueira,Aragão do Oeste,PE,Nordeste,2023-05-02
4103,Fernando Correia,Castro Grande,RS,Sul,2024-12-31
4104,Josué Correia,Marques da Mata,RS,Sul,2023-07-15
4105,João Jesus,Rezende,PR,Sul,2023-10-22
4106,Antony da Rosa,Ribeiro,PE,Nordeste,2024-01-27
4107,Maria Vitória Montenegro,Viana da Prata,MG,Sudeste,2024-03-17
4108,Arthur Gabriel Novaes,Santos Grande,RS,Sul,2024-09-06
4109,Lara Garcia,Cassiano,RS,Sul,2023-10-17
4110,Aurora Ramos,Macedo de da Paz,RS,Sul,2024-03-04
4111,Ravi Lucca da Luz,Andrade,MG,Sudeste,2024-02-23
4112,Gustavo Henrique Dias,Cassiano,MG,Sudeste,2023-01-30
4113,Vitor Gabriel Vieira,Aragão da Serra,PR,Sul,2023-09-26
4114,João Lucas Lima,Fernandes da Serra,RS,Sul,2024-09-24
4115,Maitê Siqueira,Costa,PE,Nordeste,2023-09-12
4116,Davi Luiz Moreira,Pinto,SC,Sul,2024-08-19
4117,Anthony Carvalho,Carvalho,PE,Nordeste,2023-03-29
4118,Dr. Cauê Cunha,Albuquerque,SP,Sudeste,2024-04-25
4119,Antônio Câmara,da Cunha,MG,Sudeste,2023-11-28
4120,Nina Macedo,Siqueira,BA,Nordeste,2024-12-04
4121,Srta. Mariane Viana,Fonseca de Albuquerque,RS,Sul,2024-12-31
4122,Mariane Casa Grande,Pimenta de Pimenta,BA,Nordeste,2024-12-26
4123,Dr. Josué Souza,Cavalcanti,BA,Nordeste,2024-09-03
4124,Léo Costela,Barros,PR,Sul,2023-03-16
4125,Igor Sousa,Mendonça da Serra,RJ,Sudeste,2024-07-24
4126,Arthur Cunha,Silva Grande,SP,Sudeste,2023-02-23
4127,Davi Lucas Nogueira,Marques de Minas,SC,Sul,2023-08-29
4128,Allana Borges,Silva de Castro,PE,Nordeste,2023-12-29
4129,Davi Lucca da Rocha,Freitas,SP,Sudeste,2023-01-06
4130,Pedro Lucas Silveira,da Luz da Prata,PR,Sul,2024-05-31
4131,Bella Melo,Duarte de da Luz,BA,Nordeste,2023-11-06
4132,Bianca Pinto,da Luz,BA,Nordeste,2024-11-18
4133,Matheus Fonseca,Nascimento,SC,Sul,2023-05-16
4134,Daniela Viana,Pires de Casa Grande,CE,Nordeste,2023-02-12
4135,Sr. Fernando Cassiano,Peixoto do Norte,MG,Sudeste,2023-09-24
4136,Manuela Gomes,Teixeira da Prata,MG,Sudeste,2024-05-30
4137,José Miguel Montenegro,da Cruz,PE,Nordeste,2023-12-14
4138,Isadora Pires,Machado,PE,Nordeste,2023-05-16
4139,Ana Vitória Vieira,Brito,RJ,Sudeste,2023-11-21
4140,Bryan Borges,Campos,CE,Nordeste,2024-03-19
4141,Natália Moraes,da Costa,MG,Sudeste,2023-09-24
4142,Sra. Maria Vitória Souza,Rios,RJ,Sudeste,2023-11-17
4143,Rafael Aragão,da Rocha de Sales,SP,Sudeste,2023-05-11
4144,Henry Gabriel Peixoto,Fogaça,PE,Nordeste,2023-10-15
4145,José Sales,Cavalcanti Alegre,SC,Sul,2024-03-16
4146,Srta. Sabrina Caldeira,Cavalcanti,PR,Sul,2023-09-27
4147,Thales Gomes,da Cruz de Goiás,PR,Sul,2024-06-13
4148,Mirella Cirino,Almeida,SC,Sul,2024-03-22
4149,Dr. Dom Casa Grande,Garcia,MG,Sudeste,2023-11-20
4150,Marcos Vinicius Rocha,Rodrigues Paulista,PE,Nordeste,2023-06-04
4151,Maria Helena Correia,Sousa,CE,Nordeste,2024-11-04
4152,Srta. Ágatha Costa,da Rocha,PE,Nordeste,2023-02-24
4153,Kevin Macedo,das Neves,RS,Sul,2023-06-02
4154,Stella Monteiro,Albuquerque Paulista,SP,Sudeste,2023-08-24
4155,Alícia Cavalcante,Freitas,MG,Sudeste,2023-02-06
4156,Maria Flor Vargas,Barbosa Alegre,PE,Nordeste,2023-09-24
4157,Pietro Monteiro,Pinto da Serra,MG,Sudeste,2024-12-23
4158,Mariane Porto,Castro,PE,Nordeste,2024-03-22
4159,Luiza Leão,da Mata,RJ,Sudeste,2024-05-21
4160,Rael Monteiro,Dias de Vieira,SP,Sudeste,2024-03-28
4161,Emanuel Fogaça,Almeida,SC,Sul,2024-12-27
4162,Anna Liz Guerra,Nogueira de Minas,CE,Nordeste,2024-05-11
4163,Davi Luiz Alves,Oliveira da Serra,PE,Nordeste,2024-05-19
4164,João Pedro Camargo,Duarte,RJ,Sudeste,2023-06-01
4165,Helena Aparecida,Pastor,RJ,Sudeste,2023-12-24
4166,Dr. Murilo da Conceição,da Cruz dos Dourados,RJ,Sudeste,2023-07-28
4167,Daniela Ramos,Cavalcanti da Mata,PR,Sul,2023-07-04
4168,Emilly Aparecida,Garcia de Minas,MG,Sudeste,2024-06-04
4169,Dr. Théo Alves,Brito do Oeste,PR,Sul,2024-07-30
4170,Cauê Câmara,Aparecida,RS,Sul,2024-08-20
4171,Vitor Câmara,Azevedo,SP,Sudeste,2024-06-22
4172,Antonella Cavalcanti,Brito,MG,Sudeste,2024-03-02
4173,Breno Freitas,Moraes do Campo,RJ,Sudeste,2023-09-10
4174,Sra. Zoe Cassiano,Nogueira das Pedras,PE,Nordeste,2024-11-24
4175,Sara Guerra,Albuquerque do Campo,RJ,Sudeste,2023-12-03
4176,Brenda Moura,da Luz da Prata,SP,Sudeste,2023-10-19
4177,Ana Laura Gomes,das Neves Grande,RJ,Sudeste,2024-02-08
4178,Agatha Aparecida,Cavalcanti Verde,SC,Sul,2024-08-27
4179,Sara Macedo,da Cruz de Dias,RJ,Sudeste,2023-11-28
4180,Lunna Vasconcelos,Porto das Flores,MG,Sudeste,2023-01-30
4181,Murilo Souza,Vasconcelos do Campo,RJ,Sudeste,2024-04-16
4182,Maya Silveira,Cunha,PE,Nordeste,2024-04-09
4183,Fernando Camargo,Silva,PR,Sul,2024-08-31
4184,Clara Cavalcanti,Correia,SP,Sudeste,2023-12-04
4185,Antony das Neves,Aparecida,SP,Sudeste,2024-11-02
4186,Enrico Pimenta,Nascimento do Oeste,PE,Nordeste,2023-11-29
4187,João Miguel Siqueira,Moraes de Nunes,MG,Sudeste,2023-08-05
4188,Srta. Ayla Melo,Cassiano de Teixeira,SP,Sudeste,2024-10-21
4189,Lara Oliveira,Rezende,PR,Sul,2023-11-27
4190,Théo Sampaio,Camargo,SP,Sudeste,2023-03-14
4191,Dra. Alícia Araújo,Lopes,CE,Nordeste,2024-09-08
4192,Maria Luísa Almeida,Santos,BA,Nordeste,2023-04-05
4193,Bento Abreu,Costa da Serra,BA,Nordeste,2023-09-19
4194,Maitê Correia,Correia do Campo,MG,Sudeste,2023-09-03
4195,Lorenzo Pires,Duarte,BA,Nordeste,2023-04-02
4196,João Gabriel da Cruz,Novaes,SP,Sudeste,2023-08-02
4197,Srta. Maria Novaes,Leão,MG,Sudeste,2024-02-02
4198,Eloá Ribeiro,Araújo,BA,Nordeste,2023-10-19
4199,Maria Laura Nascimento,Castro dos Dourados,MG,Sudeste,2023-05-04
4200,Isabelly da Conceição,Novais,PR,Sul,2024-05-17
4201,Theodoro Pimenta,Rocha do Oeste,BA,Nordeste,2023-11-14
4202,Rodrigo Jesus,Montenegro,MG,Sudeste,2024-01-03
4203,Sr. Vitor Hugo Sá,Cavalcanti das Flores,RJ,Sudeste,2024-01-12
4204,Bella da Cruz,Novaes da Mata,CE,Nordeste,2023-07-24
4205,Alexandre Barbosa,Cassiano,PE,Nordeste,2024-04-01
4206,Sofia Vieira,Costa,BA,Nordeste,2024-05-02
4207,Eduardo Brito,Ferreira,PR,Sul,2024-07-30
4208,Ravi Sousa,Moura,BA,Nordeste,2023-04-03
4209,Lunna Santos,Guerra,BA,Nordeste,2024-01-13
4210,Sabrina Gomes,Rezende,MG,Sudeste,2024-03-20
4211,Otávio Sá,Pacheco da Serra,BA,Nordeste,2023-04-06
4212,Vitor Gabriel Moreira,Rezende,SP,Sudeste,2024-06-09
4213,Josué Vargas,Pinto,SC,Sul,2024-04-19
4214,Ravi Lucca Pereira,Jesus de Camargo,RS,Sul,2024-10-25
4215,Sarah Sales,Fogaça,MG,Sudeste,2024-05-22
4216,Mariah Pacheco,Nogueira,CE,Nordeste,2024-10-06
4217,Sra. Marcela Ribeiro,Cavalcanti de Sousa,CE,Nordeste,2023-03-27
4218,Allana Silva,Sampaio,PR,Sul,2024-04-24
4219,Maria Flor Freitas,Nascimento das Flores,BA,Nordeste,2023-03-23
4220,Luiz Gustavo Oliveira,Carvalho,PE,Nordeste,2023-11-04
4221,Dr. Gustavo das Neves,Fernandes,MG,Sudeste,2023-05-11
4222,Sr. João Gabriel Rios,Pires do Sul,PR,Sul,2023-09-12
4223,Letícia Carvalho,Macedo,CE,Nordeste,2024-03-13
4224,Renan Casa Grande,Lima Verde,PR,Sul,2024-08-05
4225,Benício Teixeira,Oliveira de Pinto,SP,Sudeste,2024-07-18
4226,Raquel Almeida,Novaes,RJ,Sudeste,2023-02-16
4227,Natália das Neves,da Cunha de Novais,CE,Nordeste,2023-04-21
4228,Dr. Nathan da Mota,Moraes,CE,Nordeste,2024-03-11
4229,Thiago da Rosa,Jesus,BA,Nordeste,2023-04-07
4230,Isabelly da Paz,Moreira de Pires,PE,Nordeste,2024-11-07
4231,Sr. Murilo Siqueira,Garcia,PR,Sul,2023-12-30
4232,Vitor Alves,da Rocha Alegre,PR,Sul,2024-08-22
4233,Enzo Ribeiro,Albuquerque Alegre,RJ,Sudeste,2024-05-30
4234,Dante Andrade,Guerra,SP,Sudeste,2023-04-27
4235,Raul Aparecida,Guerra da Mata,PE,Nordeste,2023-07-03
4236,Ana Liz Almeida,da Mata,MG,Sudeste,2024-02-07
4237,Isis Fogaça,Vargas,SP,Sudeste,2023-03-27
4238,Alexandre Novais,Rios,BA,Nordeste,2024-12-22
4239,Lucas Mendes,Rios da Prata,PR,Sul,2023-11-18
4240,Isabela Pinto,da Luz de Souza,PE,Nordeste,2024-11-17
4241,Yuri Ferreira,da Costa do Sul,PE,Nordeste,2024-09-30
4242,Pietro Viana,Albuquerque do Norte,PR,Sul,2023-12-16
4243,Heitor Aparecida,Silveira das Flores,MG,Sudeste,2023-08-05
4244,Maria Luiza Caldeira,Ramos do Oeste,MG,Sudeste,2023-03-22
4245,Luiz Henrique Gomes,Brito da Prata,PR,Sul,2024-11-20
4246,Gael Macedo,Lopes dos Dourados,RJ,Sudeste,2024-03-20
4247,Ana Júlia Montenegro,Silveira de Almeida,CE,Nordeste,2023-01-19
4248,Bárbara Moura,Castro de Leão,SP,Sudeste,2024-02-09
4249,Ana Beatriz Alves,Pires,RJ,Sudeste,2023-01-14
4250,Paulo Freitas,Aragão,MG,Sudeste,2024-11-02
4251,João Gabriel da Rocha,da Cunha Grande,PE,Nordeste,2024-04-16
4252,Ana Clara Gonçalves,da Mota de Rios,BA,Nordeste,2024-11-04
4253,Dr. Murilo Freitas,da Rosa,PE,Nordeste,2023-11-07
4254,Marcos Vinicius Casa Grande,Camargo,SC,Sul,2024-12-08
4255,Dr. Pedro Henrique Mendes,Dias,BA,Nordeste,2023-11-06
4256,Emanuelly Cirino,Campos,RJ,Sudeste,2023-05-09
4257,Alexia Farias,Cunha,MG,Sudeste,2023-01-15
4258,Laís Macedo,da Luz,RS,Sul,2023-04-25
4259,Lorena Mendes,da Rosa da Prata,SP,Sudeste,2024-12-13
4260,Luan Freitas,Peixoto,RS,Sul,2023-01-28
4261,Lunna Cavalcante,da Conceição,RS,Sul,2024-05-07
4262,Heloisa Dias,Mendonça,MG,Sudeste,2024-10-27
4263,Davi Miguel da Paz,Siqueira da Praia,RS,Sul,2024-03-22
4264,Cauã Cavalcante,Abreu,CE,Nordeste,2023-07-15
4265,Srta. Maria Júlia Cardoso,Borges,RJ,Sudeste,2023-11-05
4266,Ravy da Costa,Porto,PE,Nordeste,2023-06-01
4267,Sabrina Castro,Vargas Paulista,PE,Nordeste,2024-03-08
4268,Ísis Siqueira,Pinto,SP,Sudeste,2023-04-30
4269,Dr. Lorenzo Novaes,Cavalcante da Serra,MG,Sudeste,2023-06-06
4270,Lorena Cavalcante,Carvalho Alegre,PE,Nordeste,2024-05-11
4271,Nathan Camargo,Mendonça da Praia,PE,Nordeste,2023-01-21
